"Plot Title: 20297239"
"#","Date Time, GMT-08:00","Avg: Temperature, °F (LGR S/N: 20297239)","Avg: Pressure, psi (LGR S/N: 20297239)","Max: Temperature, °F (LGR S/N: 20297239)","Min: Temperature, °F (LGR S/N: 20297239)","Coupler Detached (LGR S/N: 20297239)","Coupler Attached (LGR S/N: 20297239)","Host Connected (LGR S/N: 20297239)","Stopped (LGR S/N: 20297239)","End Of File (LGR S/N: 20297239)"
1127,07/23/18 07:00:00 AM,47.266,15.5421,47.266,47.266,,,,,
1128,07/23/18 08:00:00 AM,46.369,15.5073,46.369,46.369,,,,,
1129,07/23/18 09:00:00 AM,45.648,15.4979,45.648,45.648,,,,,
1130,07/23/18 10:00:00 AM,45.286,15.4819,45.286,45.286,,,,,
1131,07/23/18 11:00:00 AM,45.104,15.4739,45.104,45.104,,,,,
1132,07/23/18 12:00:00 PM,45.104,15.4516,45.104,45.104,,,,,
1133,07/23/18 01:00:00 PM,45.286,15.4271,45.286,45.286,,,,,
1134,07/23/18 02:00:00 PM,45.466,15.4251,45.466,45.466,,,,,
1135,07/23/18 03:00:00 PM,46.008,15.3965,46.008,46.008,,,,,
1136,07/23/18 04:00:00 PM,46.728,15.3834,46.728,46.728,,,,,
1137,07/23/18 05:00:00 PM,47.266,15.3675,47.266,47.266,,,,,
1138,07/23/18 06:00:00 PM,47.624,15.3759,47.624,47.624,,,,,
1139,07/23/18 07:00:00 PM,48.160,15.3647,48.160,48.160,,,,,
1140,07/23/18 08:00:00 PM,48.695,15.3488,48.695,48.695,,,,,
1141,07/23/18 09:00:00 PM,49.228,15.3826,49.228,49.228,,,,,
1142,07/23/18 10:00:00 PM,50.113,15.3799,50.113,50.113,,,,,
1143,07/23/18 11:00:00 PM,50.466,15.3884,50.466,50.466,,,,,
1144,07/24/18 12:00:00 AM,50.466,15.4184,50.466,50.466,,,,,
1145,07/24/18 01:00:00 AM,50.113,15.4398,50.113,50.113,,,,,
1146,07/24/18 02:00:00 AM,49.582,15.4459,49.582,49.582,,,,,
1147,07/24/18 03:00:00 AM,48.695,15.4510,48.695,48.695,,,,,
1148,07/24/18 04:00:00 AM,47.982,15.4417,47.982,47.982,,,,,
1149,07/24/18 05:00:00 AM,47.088,15.4417,47.088,47.088,,,,,
1150,07/24/18 06:00:00 AM,46.369,15.4349,46.369,46.369,,,,,
1151,07/24/18 07:00:00 AM,45.828,15.4335,45.828,45.828,,,,,
1152,07/24/18 08:00:00 AM,45.286,15.4146,45.286,45.286,,,,,
1153,07/24/18 09:00:00 AM,45.104,15.4191,45.104,45.104,,,,,
1154,07/24/18 10:00:00 AM,44.922,15.3911,44.922,44.922,,,,,
1155,07/24/18 11:00:00 AM,45.104,15.3817,45.104,45.104,,,,,
1156,07/24/18 12:00:00 PM,45.286,15.3772,45.286,45.286,,,,,
1157,07/24/18 01:00:00 PM,45.286,15.3696,45.286,45.286,,,,,
1158,07/24/18 02:00:00 PM,45.286,15.3721,45.286,45.286,,,,,
1159,07/24/18 03:00:00 PM,45.648,15.3807,45.648,45.648,,,,,
1160,07/24/18 04:00:00 PM,46.008,15.3591,46.008,46.008,,,,,
1161,07/24/18 05:00:00 PM,46.188,15.3570,46.188,46.188,,,,,
1162,07/24/18 06:00:00 PM,46.548,15.3530,46.548,46.548,,,,,
1163,07/24/18 07:00:00 PM,46.908,15.3415,46.908,46.908,,,,,
1164,07/24/18 08:00:00 PM,46.908,15.3491,46.908,46.908,,,,,
1165,07/24/18 09:00:00 PM,47.088,15.3544,47.088,47.088,,,,,
1166,07/24/18 10:00:00 PM,47.266,15.3624,47.266,47.266,,,,,
1167,07/24/18 11:00:00 PM,47.446,15.3904,47.446,47.446,,,,,
1168,07/25/18 12:00:00 AM,47.624,15.3958,47.624,47.624,,,,,
1169,07/25/18 01:00:00 AM,47.624,15.3958,47.624,47.624,,,,,
1170,07/25/18 02:00:00 AM,47.446,15.3978,47.446,47.446,,,,,
1171,07/25/18 03:00:00 AM,47.088,15.3994,47.088,47.088,,,,,
1172,07/25/18 04:00:00 AM,46.548,15.4055,46.548,46.548,,,,,
1173,07/25/18 05:00:00 AM,46.008,15.4065,46.008,46.008,,,,,
1174,07/25/18 06:00:00 AM,45.648,15.4005,45.648,45.648,,,,,
1175,07/25/18 07:00:00 AM,45.286,15.3997,45.286,45.286,,,,,
1176,07/25/18 08:00:00 AM,44.922,15.3911,44.922,44.922,,,,,
1177,07/25/18 09:00:00 AM,44.560,15.3976,44.560,44.560,,,,,
1178,07/25/18 10:00:00 AM,44.379,15.3747,44.379,44.379,,,,,
1179,07/25/18 11:00:00 AM,44.195,15.3718,44.195,44.195,,,,,
1180,07/25/18 12:00:00 PM,44.379,15.3723,44.379,44.379,,,,,
1181,07/25/18 01:00:00 PM,44.742,15.3583,44.742,44.742,,,,,
1182,07/25/18 02:00:00 PM,45.286,15.3596,45.286,45.286,,,,,
1183,07/25/18 03:00:00 PM,45.648,15.3482,45.648,45.648,,,,,
1184,07/25/18 04:00:00 PM,45.648,15.3506,45.648,45.648,,,,,
1185,07/25/18 05:00:00 PM,45.648,15.3531,45.648,45.648,,,,,
1186,07/25/18 06:00:00 PM,45.828,15.4036,45.828,45.828,,,,,
1187,07/25/18 07:00:00 PM,46.188,15.3871,46.188,46.188,,,,,
1188,07/25/18 08:00:00 PM,46.548,15.4030,46.548,46.548,,,,,
1189,07/25/18 09:00:00 PM,46.908,15.4388,46.908,46.908,,,,,
1190,07/25/18 10:00:00 PM,47.088,15.4593,47.088,47.088,,,,,
1191,07/25/18 11:00:00 PM,47.088,15.4517,47.088,47.088,,,,,
1192,07/26/18 12:00:00 AM,46.908,15.4738,46.908,46.908,,,,,
1193,07/26/18 01:00:00 AM,46.548,15.4828,46.548,46.548,,,,,
1194,07/26/18 02:00:00 AM,46.008,15.4889,46.008,46.008,,,,,
1195,07/26/18 03:00:00 AM,45.648,15.5079,45.648,45.648,,,,,
1196,07/26/18 04:00:00 AM,45.286,15.4970,45.286,45.286,,,,,
1197,07/26/18 05:00:00 AM,44.922,15.5085,44.922,44.922,,,,,
1198,07/26/18 06:00:00 AM,44.560,15.5074,44.560,44.560,,,,,
1199,07/26/18 07:00:00 AM,44.379,15.5119,44.379,44.379,,,,,
1200,07/26/18 08:00:00 AM,44.379,15.5170,44.379,44.379,,,,,
1201,07/26/18 09:00:00 AM,44.379,15.4921,44.379,44.379,,,,,
1202,07/26/18 10:00:00 AM,44.560,15.5150,44.560,44.560,,,,,
1203,07/26/18 11:00:00 AM,44.742,15.5154,44.742,44.742,,,,,
1204,07/26/18 12:00:00 PM,44.560,15.5174,44.560,44.560,,,,,
1205,07/26/18 01:00:00 PM,44.742,15.5105,44.742,44.742,,,,,
1206,07/26/18 02:00:00 PM,44.922,15.5160,44.922,44.922,,,,,
1207,07/26/18 03:00:00 PM,45.286,15.4770,45.286,45.286,,,,,
1208,07/26/18 04:00:00 PM,45.828,15.4760,45.828,45.828,,,,,
1209,07/26/18 05:00:00 PM,46.188,15.4868,46.188,46.188,,,,,
1210,07/26/18 06:00:00 PM,46.908,15.4588,46.908,46.908,,,,,
1211,07/26/18 07:00:00 PM,47.624,15.4607,47.624,47.624,,,,,
1212,07/26/18 08:00:00 PM,47.802,15.4687,47.802,47.802,,,,,
1213,07/26/18 09:00:00 PM,48.160,15.4497,48.160,48.160,,,,,
1214,07/26/18 10:00:00 PM,47.982,15.4767,47.982,47.982,,,,,
1215,07/26/18 11:00:00 PM,47.802,15.4712,47.802,47.802,,,,,
1216,07/27/18 12:00:00 AM,47.802,15.5061,47.802,47.802,,,,,
1217,07/27/18 01:00:00 AM,47.446,15.5026,47.446,47.446,,,,,
1218,07/27/18 02:00:00 AM,47.088,15.5292,47.088,47.088,,,,,
1219,07/27/18 03:00:00 AM,46.728,15.5308,46.728,46.728,,,,,
1220,07/27/18 04:00:00 AM,46.188,15.5318,46.188,46.188,,,,,
1221,07/27/18 05:00:00 AM,45.648,15.5379,45.648,45.648,,,,,
1222,07/27/18 06:00:00 AM,44.922,15.5459,44.922,44.922,,,,,
1223,07/27/18 07:00:00 AM,44.379,15.5469,44.379,44.379,,,,,
1224,07/27/18 08:00:00 AM,44.013,15.5585,44.013,44.013,,,,,
1225,07/27/18 09:00:00 AM,43.831,15.5554,43.831,43.831,,,,,
1226,07/27/18 10:00:00 AM,43.648,15.5724,43.648,43.648,,,,,
1227,07/27/18 11:00:00 AM,43.648,15.5924,43.648,43.648,,,,,
1228,07/27/18 12:00:00 PM,43.466,15.5895,43.466,43.466,,,,,
1229,07/27/18 01:00:00 PM,43.831,15.6079,43.831,43.831,,,,,
1230,07/27/18 02:00:00 PM,44.195,15.6088,44.195,44.195,,,,,
1231,07/27/18 03:00:00 PM,44.560,15.6023,44.560,44.560,,,,,
1232,07/27/18 04:00:00 PM,44.742,15.5953,44.742,44.742,,,,,
1233,07/27/18 05:00:00 PM,45.104,15.5663,45.104,45.104,,,,,
1234,07/27/18 06:00:00 PM,45.466,15.5348,45.466,45.466,,,,,
1235,07/27/18 07:00:00 PM,46.188,15.5592,46.188,46.188,,,,,
1236,07/27/18 08:00:00 PM,46.548,15.5478,46.548,46.548,,,,,
1237,07/27/18 09:00:00 PM,46.728,15.5382,46.728,46.728,,,,,
1238,07/27/18 10:00:00 PM,46.908,15.5412,46.908,46.908,,,,,
1239,07/27/18 11:00:00 PM,47.088,15.5267,47.088,47.088,,,,,
1240,07/28/18 12:00:00 AM,47.266,15.5296,47.266,47.266,,,,,
1241,07/28/18 01:00:00 AM,47.446,15.5501,47.446,47.446,,,,,
1242,07/28/18 02:00:00 AM,47.266,15.5596,47.266,47.266,,,,,
1243,07/28/18 03:00:00 AM,46.908,15.5686,46.908,46.908,,,,,
1244,07/28/18 04:00:00 AM,46.548,15.5676,46.548,46.548,,,,,
1245,07/28/18 05:00:00 AM,46.008,15.5588,46.008,46.008,,,,,
1246,07/28/18 06:00:00 AM,45.466,15.5673,45.466,45.466,,,,,
1247,07/28/18 07:00:00 AM,44.922,15.5659,44.922,44.922,,,,,
1248,07/28/18 08:00:00 AM,44.560,15.5399,44.560,44.560,,,,,
1249,07/28/18 09:00:00 AM,44.195,15.5190,44.195,44.195,,,,,
1250,07/28/18 10:00:00 AM,44.195,15.4990,44.195,44.195,,,,,
1251,07/28/18 11:00:00 AM,44.742,15.4805,44.742,44.742,,,,,
1252,07/28/18 12:00:00 PM,45.286,15.4645,45.286,45.286,,,,,
1253,07/28/18 01:00:00 PM,45.828,15.4509,45.828,45.828,,,,,
1254,07/28/18 02:00:00 PM,46.008,15.4539,46.008,46.008,,,,,
1255,07/28/18 03:00:00 PM,45.828,15.4310,45.828,45.828,,,,,
1256,07/28/18 04:00:00 PM,46.008,15.4165,46.008,46.008,,,,,
1257,07/28/18 05:00:00 PM,46.369,15.3950,46.369,46.369,,,,,
1258,07/28/18 06:00:00 PM,46.728,15.4208,46.728,46.728,,,,,
1259,07/28/18 07:00:00 PM,46.908,15.3963,46.908,46.908,,,,,
1260,07/28/18 08:00:00 PM,47.088,15.4094,47.088,47.088,,,,,
1261,07/28/18 09:00:00 PM,47.624,15.4133,47.624,47.624,,,,,
1262,07/28/18 10:00:00 PM,47.802,15.4412,47.802,47.802,,,,,
1263,07/28/18 11:00:00 PM,48.160,15.4771,48.160,48.160,,,,,
1264,07/29/18 12:00:00 AM,47.802,15.4662,47.802,47.802,,,,,
1265,07/29/18 01:00:00 AM,47.802,15.4986,47.802,47.802,,,,,
1266,07/29/18 02:00:00 AM,47.446,15.5276,47.446,47.446,,,,,
1267,07/29/18 03:00:00 AM,46.908,15.5412,46.908,46.908,,,,,
1268,07/29/18 04:00:00 AM,46.188,15.5467,46.188,46.188,,,,,
1269,07/29/18 05:00:00 AM,45.466,15.5747,45.466,45.466,,,,,
1270,07/29/18 06:00:00 AM,44.922,15.5559,44.922,44.922,,,,,
1271,07/29/18 07:00:00 AM,44.379,15.5569,44.379,44.379,,,,,
1272,07/29/18 08:00:00 AM,44.013,15.5485,44.013,44.013,,,,,
1273,07/29/18 09:00:00 AM,43.831,15.5430,43.831,43.831,,,,,
1274,07/29/18 10:00:00 AM,43.831,15.5305,43.831,43.831,,,,,
1275,07/29/18 11:00:00 AM,44.195,15.4990,44.195,44.195,,,,,
1276,07/29/18 12:00:00 PM,44.379,15.5021,44.379,44.379,,,,,
1277,07/29/18 01:00:00 PM,44.013,15.5086,44.013,44.013,,,,,
1278,07/29/18 02:00:00 PM,43.831,15.4857,43.831,43.831,,,,,
1279,07/29/18 03:00:00 PM,44.013,15.4712,44.013,44.013,,,,,
1280,07/29/18 04:00:00 PM,44.379,15.4720,44.379,44.379,,,,,
1281,07/29/18 05:00:00 PM,45.104,15.4739,45.104,45.104,,,,,
1282,07/29/18 06:00:00 PM,46.008,15.4588,46.008,46.008,,,,,
1283,07/29/18 07:00:00 PM,46.728,15.4658,46.728,46.728,,,,,
1284,07/29/18 08:00:00 PM,47.446,15.4603,47.446,47.446,,,,,
1285,07/29/18 09:00:00 PM,48.160,15.4796,48.160,48.160,,,,,
1286,07/29/18 10:00:00 PM,48.339,15.4951,48.339,48.339,,,,,
1287,07/29/18 11:00:00 PM,48.339,15.5025,48.339,48.339,,,,,
1288,07/30/18 12:00:00 AM,48.339,15.5425,48.339,48.339,,,,,
1289,07/30/18 01:00:00 AM,48.695,15.5534,48.695,48.695,,,,,
1290,07/30/18 02:00:00 AM,48.339,15.5824,48.339,48.339,,,,,
1291,07/30/18 03:00:00 AM,47.802,15.5961,47.802,47.802,,,,,
1292,07/30/18 04:00:00 AM,47.088,15.6140,47.088,47.088,,,,,
1293,07/30/18 05:00:00 AM,46.548,15.6101,46.548,46.548,,,,,
1294,07/30/18 06:00:00 AM,46.008,15.6312,46.008,46.008,,,,,
1295,07/30/18 07:00:00 AM,45.648,15.5952,45.648,45.648,,,,,
1296,07/30/18 08:00:00 AM,45.466,15.5898,45.466,45.466,,,,,
1297,07/30/18 09:00:00 AM,45.286,15.5943,45.286,45.286,,,,,
1298,07/30/18 10:00:00 AM,45.104,15.5688,45.104,45.104,,,,,
1299,07/30/18 11:00:00 AM,45.286,15.5794,45.286,45.286,,,,,
1300,07/30/18 12:00:00 PM,45.466,15.5573,45.466,45.466,,,,,
1301,07/30/18 01:00:00 PM,45.648,15.5628,45.648,45.648,,,,,
1302,07/30/18 02:00:00 PM,46.008,15.5463,46.008,46.008,,,,,
1303,07/30/18 03:00:00 PM,46.548,15.5253,46.548,46.548,,,,,
1304,07/30/18 04:00:00 PM,47.266,15.5147,47.266,47.266,,,,,
1305,07/30/18 05:00:00 PM,47.446,15.5202,47.446,47.446,,,,,
1306,07/30/18 06:00:00 PM,47.624,15.4957,47.624,47.624,,,,,
1307,07/30/18 07:00:00 PM,47.802,15.4912,47.802,47.802,,,,,
1308,07/30/18 08:00:00 PM,47.982,15.5141,47.982,47.982,,,,,
1309,07/30/18 09:00:00 PM,48.160,15.5121,48.160,48.160,,,,,
1310,07/30/18 10:00:00 PM,48.339,15.5176,48.339,48.339,,,,,
1311,07/30/18 11:00:00 PM,48.339,15.5325,48.339,48.339,,,,,
1312,07/31/18 12:00:00 AM,48.339,15.5599,48.339,48.339,,,,,
1313,07/31/18 01:00:00 AM,47.982,15.5791,47.982,47.982,,,,,
1314,07/31/18 02:00:00 AM,47.624,15.6030,47.624,47.624,,,,,
1315,07/31/18 03:00:00 AM,46.908,15.6061,46.908,46.908,,,,,
1316,07/31/18 04:00:00 AM,46.188,15.6117,46.188,46.188,,,,,
1317,07/31/18 05:00:00 AM,45.466,15.5947,45.466,45.466,,,,,
1318,07/31/18 06:00:00 AM,44.922,15.5759,44.922,44.922,,,,,
1319,07/31/18 07:00:00 AM,44.195,15.5515,44.195,44.195,,,,,
1320,07/31/18 08:00:00 AM,43.648,15.5425,43.648,43.648,,,,,
1321,07/31/18 09:00:00 AM,43.466,15.5296,43.466,43.466,,,,,
1322,07/31/18 10:00:00 AM,43.282,15.5016,43.282,43.282,,,,,
1323,07/31/18 11:00:00 AM,43.466,15.4771,43.466,43.466,,,,,
1324,07/31/18 12:00:00 PM,43.831,15.4532,43.831,43.831,,,,,
1325,07/31/18 01:00:00 PM,44.379,15.4272,44.379,44.379,,,,,
1326,07/31/18 02:00:00 PM,44.922,15.3962,44.922,44.922,,,,,
1327,07/31/18 03:00:00 PM,45.648,15.3682,45.648,45.648,,,,,
1328,07/31/18 04:00:00 PM,46.548,15.3556,46.548,46.548,,,,,
1329,07/31/18 05:00:00 PM,47.266,15.3325,47.266,47.266,,,,,
1330,07/31/18 06:00:00 PM,47.982,15.3144,47.982,47.982,,,,,
1331,07/31/18 07:00:00 PM,48.517,15.3058,48.517,48.517,,,,,
1332,07/31/18 08:00:00 PM,49.050,15.3048,49.050,49.050,,,,,
1333,07/31/18 09:00:00 PM,49.759,15.3241,49.759,49.759,,,,,
1334,07/31/18 10:00:00 PM,50.290,15.3256,50.290,50.290,,,,,
1335,07/31/18 11:00:00 PM,50.819,15.3569,50.819,50.819,,,,,
1336,08/01/18 12:00:00 AM,51.172,15.3904,51.172,51.172,,,,,
1337,08/01/18 01:00:00 AM,51.172,15.4278,51.172,51.172,,,,,
1338,08/01/18 02:00:00 AM,50.643,15.4513,50.643,50.643,,,,,
1339,08/01/18 03:00:00 AM,49.759,15.4889,49.759,49.759,,,,,
1340,08/01/18 04:00:00 AM,48.871,15.4990,48.871,48.871,,,,,
1341,08/01/18 05:00:00 AM,47.802,15.5186,47.802,47.802,,,,,
1342,08/01/18 06:00:00 AM,46.728,15.5257,46.728,46.728,,,,,
1343,08/01/18 07:00:00 AM,45.828,15.5009,45.828,45.828,,,,,
1344,08/01/18 08:00:00 AM,45.286,15.4944,45.286,45.286,,,,,
1345,08/01/18 09:00:00 AM,44.922,15.4735,44.922,44.922,,,,,
1346,08/01/18 10:00:00 AM,44.560,15.4551,44.560,44.560,,,,,
1347,08/01/18 11:00:00 AM,44.379,15.4596,44.379,44.379,,,,,
1348,08/01/18 12:00:00 PM,44.379,15.4097,44.379,44.379,,,,,
1349,08/01/18 01:00:00 PM,44.560,15.3952,44.560,44.560,,,,,
1350,08/01/18 02:00:00 PM,44.922,15.3563,44.922,44.922,,,,,
1351,08/01/18 03:00:00 PM,45.286,15.3498,45.286,45.286,,,,,
1352,08/01/18 04:00:00 PM,45.104,15.3269,45.104,45.104,,,,,
1353,08/01/18 05:00:00 PM,45.286,15.3048,45.286,45.286,,,,,
1354,08/01/18 06:00:00 PM,45.466,15.2979,45.466,45.466,,,,,
1355,08/01/18 07:00:00 PM,45.828,15.2938,45.828,45.828,,,,,
1356,08/01/18 08:00:00 PM,45.828,15.3012,45.828,45.828,,,,,
1357,08/01/18 09:00:00 PM,45.828,15.3038,45.828,45.828,,,,,
1358,08/01/18 10:00:00 PM,45.828,15.3137,45.828,45.828,,,,,
1359,08/01/18 11:00:00 PM,46.008,15.3042,46.008,46.008,,,,,
1360,08/02/18 12:00:00 AM,46.188,15.3347,46.188,46.188,,,,,
1361,08/02/18 01:00:00 AM,46.188,15.3396,46.188,46.188,,,,,
1362,08/02/18 02:00:00 AM,46.188,15.3446,46.188,46.188,,,,,
1363,08/02/18 03:00:00 AM,46.008,15.3566,46.008,46.008,,,,,
1364,08/02/18 04:00:00 AM,45.648,15.3382,45.648,45.648,,,,,
1365,08/02/18 05:00:00 AM,45.286,15.3373,45.286,45.286,,,,,
1366,08/02/18 06:00:00 AM,44.742,15.3109,44.742,44.742,,,,,
1367,08/02/18 07:00:00 AM,44.195,15.2771,44.195,44.195,,,,,
1368,08/02/18 08:00:00 AM,43.831,15.2761,43.831,43.831,,,,,
1369,08/02/18 09:00:00 AM,43.648,15.2407,43.648,43.648,,,,,
1370,08/02/18 10:00:00 AM,43.648,15.2258,43.648,43.648,,,,,
1371,08/02/18 11:00:00 AM,43.466,15.2055,43.466,43.466,,,,,
1372,08/02/18 12:00:00 PM,43.466,15.1979,43.466,43.466,,,,,
1373,08/02/18 01:00:00 PM,43.466,15.1754,43.466,43.466,,,,,
1374,08/02/18 02:00:00 PM,43.648,15.1785,43.648,43.648,,,,,
1375,08/02/18 03:00:00 PM,44.013,15.1470,44.013,44.013,,,,,
1376,08/02/18 04:00:00 PM,44.195,15.1176,44.195,44.195,,,,,
1377,08/02/18 05:00:00 PM,44.379,15.1256,44.379,44.379,,,,,
1378,08/02/18 06:00:00 PM,44.742,15.1340,44.742,44.742,,,,,
1379,08/02/18 07:00:00 PM,45.104,15.1348,45.104,45.104,,,,,
1380,08/02/18 08:00:00 PM,45.286,15.1577,45.286,45.286,,,,,
1381,08/02/18 09:00:00 PM,45.466,15.1756,45.466,45.466,,,,,
1382,08/02/18 10:00:00 PM,45.466,15.2056,45.466,45.466,,,,,
1383,08/02/18 11:00:00 PM,45.286,15.2175,45.286,45.286,,,,,
1384,08/03/18 12:00:00 AM,45.286,15.2050,45.286,45.286,,,,,
1385,08/03/18 01:00:00 AM,44.922,15.2266,44.922,44.922,,,,,
1386,08/03/18 02:00:00 AM,44.742,15.2561,44.742,44.742,,,,,
1387,08/03/18 03:00:00 AM,44.560,15.2456,44.560,44.560,,,,,
1388,08/03/18 04:00:00 AM,44.013,15.2491,44.013,44.013,,,,,
1389,08/03/18 05:00:00 AM,43.648,15.2607,43.648,43.648,,,,,
1390,08/03/18 06:00:00 AM,43.282,15.2648,43.282,43.282,,,,,
1391,08/03/18 07:00:00 AM,43.099,15.2493,43.099,43.099,,,,,
1392,08/03/18 08:00:00 AM,42.732,15.2459,42.732,42.732,,,,,
1393,08/03/18 09:00:00 AM,42.732,15.2433,42.732,42.732,,,,,
1394,08/03/18 10:00:00 AM,42.915,15.2314,42.915,42.915,,,,,
1395,08/03/18 11:00:00 AM,42.915,15.2190,42.915,42.915,,,,,
1396,08/03/18 12:00:00 PM,43.282,15.2249,43.282,43.282,,,,,
1397,08/03/18 01:00:00 PM,43.648,15.2059,43.648,43.648,,,,,
1398,08/03/18 02:00:00 PM,44.195,15.1898,44.195,44.195,,,,,
1399,08/03/18 03:00:00 PM,45.104,15.1847,45.104,45.104,,,,,
1400,08/03/18 04:00:00 PM,45.828,15.1691,45.828,45.828,,,,,
1401,08/03/18 05:00:00 PM,46.369,15.1705,46.369,46.369,,,,,
1402,08/03/18 06:00:00 PM,47.088,15.1425,47.088,47.088,,,,,
1403,08/03/18 07:00:00 PM,47.802,15.1418,47.802,47.802,,,,,
1404,08/03/18 08:00:00 PM,48.339,15.1508,48.339,48.339,,,,,
1405,08/03/18 09:00:00 PM,48.517,15.1537,48.517,48.517,,,,,
1406,08/03/18 10:00:00 PM,48.695,15.1666,48.695,48.695,,,,,
1407,08/03/18 11:00:00 PM,48.695,15.1891,48.695,48.695,,,,,
1408,08/04/18 12:00:00 AM,49.050,15.2149,49.050,49.050,,,,,
1409,08/04/18 01:00:00 AM,49.582,15.2462,49.582,49.582,,,,,
1410,08/04/18 02:00:00 AM,49.228,15.2628,49.228,49.228,,,,,
1411,08/04/18 03:00:00 AM,48.695,15.2764,48.695,48.695,,,,,
1412,08/04/18 04:00:00 AM,47.802,15.2964,47.802,47.802,,,,,
1413,08/04/18 05:00:00 AM,46.908,15.2992,46.908,46.908,,,,,
1414,08/04/18 06:00:00 AM,45.828,15.3237,45.828,45.828,,,,,
1415,08/04/18 07:00:00 AM,45.104,15.3093,45.104,45.104,,,,,
1416,08/04/18 08:00:00 AM,44.560,15.3129,44.560,44.560,,,,,
1417,08/04/18 09:00:00 AM,44.195,15.2870,44.195,44.195,,,,,
1418,08/04/18 10:00:00 AM,44.013,15.2865,44.013,44.013,,,,,
1419,08/04/18 11:00:00 AM,44.013,15.2542,44.013,44.013,,,,,
1420,08/04/18 12:00:00 PM,44.195,15.2497,44.195,44.195,,,,,
1421,08/04/18 01:00:00 PM,44.560,15.2381,44.560,44.560,,,,,
1422,08/04/18 02:00:00 PM,44.742,15.2261,44.742,44.742,,,,,
1423,08/04/18 03:00:00 PM,44.922,15.2266,44.922,44.922,,,,,
1424,08/04/18 04:00:00 PM,45.286,15.2226,45.286,45.286,,,,,
1425,08/04/18 05:00:00 PM,45.648,15.2384,45.648,45.648,,,,,
1426,08/04/18 06:00:00 PM,46.008,15.2294,46.008,46.008,,,,,
1427,08/04/18 07:00:00 PM,46.369,15.2353,46.369,46.369,,,,,
1428,08/04/18 08:00:00 PM,46.728,15.2487,46.728,46.728,,,,,
1429,08/04/18 09:00:00 PM,47.266,15.2677,47.266,47.266,,,,,
1430,08/04/18 10:00:00 PM,47.802,15.3089,47.802,47.802,,,,,
1431,08/04/18 11:00:00 PM,47.982,15.3293,47.982,47.982,,,,,
1432,08/05/18 12:00:00 AM,48.339,15.3628,48.339,48.339,,,,,
1433,08/05/18 01:00:00 AM,48.517,15.3782,48.517,48.517,,,,,
1434,08/05/18 02:00:00 AM,48.517,15.4032,48.517,48.517,,,,,
1435,08/05/18 03:00:00 AM,48.339,15.3976,48.339,48.339,,,,,
1436,08/05/18 04:00:00 AM,47.802,15.4462,47.802,47.802,,,,,
1437,08/05/18 05:00:00 AM,47.266,15.4523,47.266,47.266,,,,,
1438,08/05/18 06:00:00 AM,46.728,15.4309,46.728,46.728,,,,,
1439,08/05/18 07:00:00 AM,46.369,15.4349,46.369,46.369,,,,,
1440,08/05/18 08:00:00 AM,45.828,15.4185,45.828,45.828,,,,,
1441,08/05/18 09:00:00 AM,45.648,15.4105,45.648,45.648,,,,,
1442,08/05/18 10:00:00 AM,45.466,15.4026,45.466,45.466,,,,,
1443,08/05/18 11:00:00 AM,45.286,15.3946,45.286,45.286,,,,,
1444,08/05/18 12:00:00 PM,45.286,15.4021,45.286,45.286,,,,,
1445,08/05/18 01:00:00 PM,45.104,15.3866,45.104,45.104,,,,,
1446,08/05/18 02:00:00 PM,45.286,15.3797,45.286,45.286,,,,,
1447,08/05/18 03:00:00 PM,45.286,15.3821,45.286,45.286,,,,,
1448,08/05/18 04:00:00 PM,45.466,15.3727,45.466,45.466,,,,,
1449,08/05/18 05:00:00 PM,45.466,15.3627,45.466,45.466,,,,,
1450,08/05/18 06:00:00 PM,45.648,15.3557,45.648,45.648,,,,,
1451,08/05/18 07:00:00 PM,45.828,15.3337,45.828,45.828,,,,,
1452,08/05/18 08:00:00 PM,46.008,15.3192,46.008,46.008,,,,,
1453,08/05/18 09:00:00 PM,46.188,15.2997,46.188,46.188,,,,,
1454,08/05/18 10:00:00 PM,46.369,15.2977,46.369,46.369,,,,,
1455,08/05/18 11:00:00 PM,46.369,15.3151,46.369,46.369,,,,,
1456,08/06/18 12:00:00 AM,46.548,15.2981,46.548,46.548,,,,,
1457,08/06/18 01:00:00 AM,46.728,15.3012,46.728,46.728,,,,,
1458,08/06/18 02:00:00 AM,46.908,15.3116,46.908,46.908,,,,,
1459,08/06/18 03:00:00 AM,46.908,15.3340,46.908,46.908,,,,,
1460,08/06/18 04:00:00 AM,46.728,15.3360,46.728,46.728,,,,,
1461,08/06/18 05:00:00 AM,46.369,15.3650,46.369,46.369,,,,,
1462,08/06/18 06:00:00 AM,46.008,15.3815,46.008,46.008,,,,,
1463,08/06/18 07:00:00 AM,45.828,15.4010,45.828,45.828,,,,,
1464,08/06/18 08:00:00 AM,45.648,15.4206,45.648,45.648,,,,,
1465,08/06/18 09:00:00 AM,45.648,15.4206,45.648,45.648,,,,,
1466,08/06/18 10:00:00 AM,45.828,15.4559,45.828,45.828,,,,,
1467,08/06/18 11:00:00 AM,45.648,15.4979,45.648,45.648,,,,,
1468,08/06/18 12:00:00 PM,45.648,15.5228,45.648,45.648,,,,,
1469,08/06/18 01:00:00 PM,45.286,15.5393,45.286,45.286,,,,,
1470,08/06/18 02:00:00 PM,44.922,15.5060,44.922,44.922,,,,,
