Plot Title: 20297239								
#	"Date Time, GMT-08:00"	"Temp, °F (LGR S/N: 20297239, SEN S/N: 20297239)"	"Sensor Depth, feet (LGR S/N: 20297239)"				date	Daily Average
1187	7/25/2018 19:00	46.188	1.419					
1188	7/25/2018 20:00	46.548	1.452					
1189	7/25/2018 21:00	46.908	1.546					
1190	7/25/2018 22:00	47.088	1.597					
1191	7/25/2018 23:00	47.088	1.567					
1192	7/26/2018 0:00	46.908	1.619					
1193	7/26/2018 1:00	46.548	1.622					
1194	7/26/2018 2:00	46.008	1.636					
1195	7/26/2018 3:00	45.648	1.681					
1196	7/26/2018 4:00	45.286	1.647					
1197	7/26/2018 5:00	44.922	1.662					
1198	7/26/2018 6:00	44.56	1.657					
1199	7/26/2018 7:00	44.379	1.659					
1200	7/26/2018 8:00	44.379	1.671					
1201	7/26/2018 9:00	44.379	1.604					
1202	7/26/2018 10:00	44.56	1.651					
1203	7/26/2018 11:00	44.742	1.636					
1204	7/26/2018 12:00	44.56	1.637					
1205	7/26/2018 13:00	44.742	1.613					
1206	7/26/2018 14:00	44.922	1.63					
1207	7/26/2018 15:00	45.286	1.553					
1208	7/26/2018 16:00	45.828	1.558					
1209	7/26/2018 17:00	46.188	1.595					
1210	7/26/2018 18:00	46.908	1.543					
1211	7/26/2018 19:00	47.624	1.564					
1212	7/26/2018 20:00	47.802	1.596					
1213	7/26/2018 21:00	48.16	1.569					
1214	7/26/2018 22:00	47.982	1.634					
1215	7/26/2018 23:00	47.802	1.626					
1216	7/27/2018 0:00	47.802	1.721					
1217	7/27/2018 1:00	47.446	1.7					
1218	7/27/2018 2:00	47.088	1.773					
1219	7/27/2018 3:00	46.728	1.784					
1220	7/27/2018 4:00	46.188	1.791					
1221	7/27/2018 5:00	45.648	1.795					
1222	7/27/2018 6:00	44.922	1.813					
1223	7/27/2018 7:00	44.379	1.814					
1224	7/27/2018 8:00	44.013	1.825					
1225	7/27/2018 9:00	43.831	1.82					
1226	7/27/2018 10:00	43.648	1.845					
1227	7/27/2018 11:00	43.648	1.881					
1228	7/27/2018 12:00	43.466	1.86					
1229	7/27/2018 13:00	43.831	1.883					
1230	7/27/2018 14:00	44.195	1.879					
1231	7/27/2018 15:00	44.56	1.863					
1232	7/27/2018 16:00	44.742	1.851					
1233	7/27/2018 17:00	45.104	1.786					
1234	7/27/2018 18:00	45.466	1.719					
1235	7/27/2018 19:00	46.188	1.78					
1236	7/27/2018 20:00	46.548	1.765					
1237	7/27/2018 21:00	46.728	1.752					
1238	7/27/2018 22:00	46.908	1.749					
1239	7/27/2018 23:00	47.088	1.702					
1240	7/28/2018 0:00	47.266	1.696					
1241	7/28/2018 1:00	47.446	1.718					
1242	7/28/2018 2:00	47.266	1.74					
1243	7/28/2018 3:00	46.908	1.761					
1244	7/28/2018 4:00	46.548	1.759					
1245	7/28/2018 5:00	46.008	1.746					
1246	7/28/2018 6:00	45.466	1.771					
1247	7/28/2018 7:00	44.922	1.776					
1248	7/28/2018 8:00	44.56	1.715					
1249	7/28/2018 9:00	44.195	1.678					
1250	7/28/2018 10:00	44.195	1.628					
1251	7/28/2018 11:00	44.742	1.601					
1252	7/28/2018 12:00	45.286	1.578					
1253	7/28/2018 13:00	45.828	1.568					
1254	7/28/2018 14:00	46.008	1.577					
1255	7/28/2018 15:00	45.828	1.528					
1256	7/28/2018 16:00	46.008	1.511					
1257	7/28/2018 17:00	46.369	1.459					
1258	7/28/2018 18:00	46.728	1.523					
1259	7/28/2018 19:00	46.908	1.462					
1260	7/28/2018 20:00	47.088	1.5					
1261	7/28/2018 21:00	47.624	1.506					
1262	7/28/2018 22:00	47.802	1.559					
1263	7/28/2018 23:00	48.16	1.619					
1264	7/29/2018 0:00	47.802	1.59					
1265	7/29/2018 1:00	47.802	1.639					
1266	7/29/2018 2:00	47.446	1.693					
1267	7/29/2018 3:00	46.908	1.723					
1268	7/29/2018 4:00	46.188	1.727					
1269	7/29/2018 5:00	45.466	1.782					
1270	7/29/2018 6:00	44.922	1.737					
1271	7/29/2018 7:00	44.379	1.739					
1272	7/29/2018 8:00	44.013	1.708					
1273	7/29/2018 9:00	43.831	1.698					
1274	7/29/2018 10:00	43.831	1.672					
1275	7/29/2018 11:00	44.195	1.607					
1276	7/29/2018 12:00	44.379	1.602					
1277	7/29/2018 13:00	44.013	1.609					
1278	7/29/2018 14:00	43.831	1.556					
1279	7/29/2018 15:00	44.013	1.523					
1280	7/29/2018 16:00	44.379	1.528					
1281	7/29/2018 17:00	45.104	1.545					
1282	7/29/2018 18:00	46.008	1.507					
1283	7/29/2018 19:00	46.728	1.537					
1284	7/29/2018 20:00	47.446	1.542					
1285	7/29/2018 21:00	48.16	1.581					
1286	7/29/2018 22:00	48.339	1.609					
1287	7/29/2018 23:00	48.339	1.63					
1288	7/30/2018 0:00	48.339	1.711					
1289	7/30/2018 1:00	48.695	1.731					
1290	7/30/2018 2:00	48.339	1.784					
1291	7/30/2018 3:00	47.802	1.804					
1292	7/30/2018 4:00	47.088	1.844					
1293	7/30/2018 5:00	46.548	1.822					
1294	7/30/2018 6:00	46.008	1.876					
1295	7/30/2018 7:00	45.648	1.783					
1296	7/30/2018 8:00	45.466	1.764					
1297	7/30/2018 9:00	45.286	1.773					
1298	7/30/2018 10:00	45.104	1.699					
1299	7/30/2018 11:00	45.286	1.71					
1300	7/30/2018 12:00	45.466	1.669					
1301	7/30/2018 13:00	45.648	1.696					
1302	7/30/2018 14:00	46.008	1.656					
1303	7/30/2018 15:00	46.548	1.625					
1304	7/30/2018 16:00	47.266	1.609					
1305	7/30/2018 17:00	47.446	1.623					
1306	7/30/2018 18:00	47.624	1.58					
1307	7/30/2018 19:00	47.802	1.57					
1308	7/30/2018 20:00	47.982	1.615					
1309	7/30/2018 21:00	48.16	1.615					
1310	7/30/2018 22:00	48.339	1.631					
1311	7/30/2018 23:00	48.339	1.671					
1312	7/31/2018 0:00	48.339	1.727					
1313	7/31/2018 1:00	47.982	1.77					
1314	7/31/2018 2:00	47.624	1.832					
1315	7/31/2018 3:00	46.908	1.844					
1316	7/31/2018 4:00	46.188	1.864					
1317	7/31/2018 5:00	45.466	1.835					
1318	7/31/2018 6:00	44.922	1.807					
1319	7/31/2018 7:00	44.195	1.765					
1320	7/31/2018 8:00	43.648	1.755					
1321	7/31/2018 9:00	43.466	1.723					
1322	7/31/2018 10:00	43.282	1.668					
1323	7/31/2018 11:00	43.466	1.633					
1324	7/31/2018 12:00	43.831	1.589					
1325	7/31/2018 13:00	44.379	1.56					
1326	7/31/2018 14:00	44.922	1.512					
1327	7/31/2018 15:00	45.648	1.473					
1328	7/31/2018 16:00	46.548	1.471					
1329	7/31/2018 17:00	47.266	1.445					
1330	7/31/2018 18:00	47.982	1.429					
1331	7/31/2018 19:00	48.517	1.435					
1332	7/31/2018 20:00	49.05	1.448					
1333	7/31/2018 21:00	49.759	1.509					
1334	7/31/2018 22:00	50.29	1.511					
1335	7/31/2018 23:00	50.819	1.561					
1336	8/1/2018 0:00	51.172	1.632					
1337	8/1/2018 1:00	51.172	1.706					
1338	8/1/2018 2:00	50.643	1.747					
1339	8/1/2018 3:00	49.759	1.834					
1340	8/1/2018 4:00	48.871	1.867					
1341	8/1/2018 5:00	47.802	1.916					
1342	8/1/2018 6:00	46.728	1.938					
1343	8/1/2018 7:00	45.828	1.898					
1344	8/1/2018 8:00	45.286	1.883					
1345	8/1/2018 9:00	44.922	1.846					
1346	8/1/2018 10:00	44.56	1.798					
1347	8/1/2018 11:00	44.379	1.812					
1348	8/1/2018 12:00	44.379	1.7					
1349	8/1/2018 13:00	44.56	1.693					
1350	8/1/2018 14:00	44.922	1.624					
1351	8/1/2018 15:00	45.286	1.618					
1352	8/1/2018 16:00	45.104	1.578					
1353	8/1/2018 17:00	45.286	1.543					
1354	8/1/2018 18:00	45.466	1.544					
1355	8/1/2018 19:00	45.828	1.538					
1356	8/1/2018 20:00	45.828	1.574					
1357	8/1/2018 21:00	45.828	1.579					
1358	8/1/2018 22:00	45.828	1.612					
1359	8/1/2018 23:00	46.008	1.607					
1360	8/2/2018 0:00	46.188	1.679					
1361	8/2/2018 1:00	46.188	1.695					
1362	8/2/2018 2:00	46.188	1.725					
1363	8/2/2018 3:00	46.008	1.767					
1364	8/2/2018 4:00	45.648	1.738					
1365	8/2/2018 5:00	45.286	1.765					
1366	8/2/2018 6:00	44.742	1.722					
1367	8/2/2018 7:00	44.195	1.677					
1368	8/2/2018 8:00	43.831	1.687					
1369	8/2/2018 9:00	43.648	1.63					
1370	8/2/2018 10:00	43.648	1.61					
1371	8/2/2018 11:00	43.466	1.586					
1372	8/2/2018 12:00	43.466	1.574					
1373	8/2/2018 13:00	43.466	1.539					
1374	8/2/2018 14:00	43.648	1.564					
1375	8/2/2018 15:00	44.013	1.513					
1376	8/2/2018 16:00	44.195	1.479					
1377	8/2/2018 17:00	44.379	1.511					
1378	8/2/2018 18:00	44.742	1.537					
1379	8/2/2018 19:00	45.104	1.551					
1380	8/2/2018 20:00	45.286	1.623					
1381	8/2/2018 21:00	45.466	1.681					
1382	8/2/2018 22:00	45.466	1.752					
1383	8/2/2018 23:00	45.286	1.784					
1384	8/3/2018 0:00	45.286	1.752					
1385	8/3/2018 1:00	44.922	1.8					
1386	8/3/2018 2:00	44.742	1.851					
1387	8/3/2018 3:00	44.56	1.811					
1388	8/3/2018 4:00	44.013	1.82					
1389	8/3/2018 5:00	43.648	1.843					
1390	8/3/2018 6:00	43.282	1.834					
1391	8/3/2018 7:00	43.099	1.787					
1392	8/3/2018 8:00	42.732	1.763					
1393	8/3/2018 9:00	42.732	1.753					
1394	8/3/2018 10:00	42.915	1.709					
1395	8/3/2018 11:00	42.915	1.677					
1396	8/3/2018 12:00	43.282	1.682					
1397	8/3/2018 13:00	43.648	1.641					
1398	8/3/2018 14:00	44.195	1.601					
1399	8/3/2018 15:00	45.104	1.595					
1400	8/3/2018 16:00	45.828	1.547					
1401	8/3/2018 17:00	46.369	1.544					
1402	8/3/2018 18:00	47.088	1.47					
1403	8/3/2018 19:00	47.802	1.463					
1404	8/3/2018 20:00	48.339	1.477					
1405	8/3/2018 21:00	48.517	1.465					
1406	8/3/2018 22:00	48.695	1.478					
1407	8/3/2018 23:00	48.695	1.518					
1408	8/4/2018 0:00	49.05	1.562					
1409	8/4/2018 1:00	49.582	1.616					
1410	8/4/2018 2:00	49.228	1.634					
1411	8/4/2018 3:00	48.695	1.652					
1412	8/4/2018 4:00	47.802	1.69					
1413	8/4/2018 5:00	46.908	1.69					
1414	8/4/2018 6:00	45.828	1.73					
1415	8/4/2018 7:00	45.104	1.67					
1416	8/4/2018 8:00	44.56	1.664					
1417	8/4/2018 9:00	44.195	1.595					
1418	8/4/2018 10:00	44.013	1.568					
1419	8/4/2018 11:00	44.013	1.474					
1420	8/4/2018 12:00	44.195	1.463					
1421	8/4/2018 13:00	44.56	1.429					
1422	8/4/2018 14:00	44.742	1.396					
1423	8/4/2018 15:00	44.922	1.38					
1424	8/4/2018 16:00	45.286	1.352					
1425	8/4/2018 17:00	45.648	1.373					
1426	8/4/2018 18:00	46.008	1.343					
1427	8/4/2018 19:00	46.369	1.343					
1428	8/4/2018 20:00	46.728	1.354					
1429	8/4/2018 21:00	47.266	1.38					
1430	8/4/2018 22:00	47.802	1.458					
1431	8/4/2018 23:00	47.982	1.483					
1432	8/5/2018 0:00	48.339	1.529					
1433	8/5/2018 1:00	48.517	1.553					
1434	8/5/2018 2:00	48.517	1.603					
1435	8/5/2018 3:00	48.339	1.584					
1436	8/5/2018 4:00	47.802	1.679					
1437	8/5/2018 5:00	47.266	1.676					
1438	8/5/2018 6:00	46.728	1.645					
1439	8/5/2018 7:00	46.369	1.669					
1440	8/5/2018 8:00	45.828	1.623					
1441	8/5/2018 9:00	45.648	1.608					
1442	8/5/2018 10:00	45.466	1.589					
1443	8/5/2018 11:00	45.286	1.564					
1444	8/5/2018 12:00	45.286	1.582					
1445	8/5/2018 13:00	45.104	1.547					
1446	8/5/2018 14:00	45.286	1.52					
1447	8/5/2018 15:00	45.286	1.54					
1448	8/5/2018 16:00	45.466	1.53					
1449	8/5/2018 17:00	45.466	1.527					
1450	8/5/2018 18:00	45.648	1.543					
1451	8/5/2018 19:00	45.828	1.532					
1452	8/5/2018 20:00	46.008	1.527					
1453	8/5/2018 21:00	46.188	1.535					
1454	8/5/2018 22:00	46.369	1.546					
1455	8/5/2018 23:00	46.369	1.609					
1456	8/6/2018 0:00	46.548	1.6					
1457	8/6/2018 1:00	46.728	1.612					
1458	8/6/2018 2:00	46.908	1.656					
1459	8/6/2018 3:00	46.908	1.702					
1460	8/6/2018 4:00	46.728	1.704					
1461	8/6/2018 5:00	46.369	1.754					
1462	8/6/2018 6:00	46.008	1.787					
1463	8/6/2018 7:00	45.828	1.824					
1464	8/6/2018 8:00	45.648	1.878					
1465	8/6/2018 9:00	45.648	1.88					
1466	8/6/2018 10:00	45.828	1.96					
1467	8/6/2018 11:00	45.648	2.056					
1468	8/6/2018 12:00	45.648	2.112					
1469	8/6/2018 13:00	45.286	2.149					
1470	8/6/2018 14:00	44.922	2.094					
1471	8/6/2018 15:00	44.742	2.152					
1472	8/6/2018 16:00	44.742	2.151					
1473	8/6/2018 17:00	44.742	2.124					
1474	8/6/2018 18:00	44.742	2.103					
1475	8/6/2018 19:00	44.742	2.078					
1476	8/6/2018 20:00	44.922	2.065					
1477	8/6/2018 21:00	44.922	2.044					
1478	8/6/2018 22:00	44.922	2.058					
1479	8/6/2018 23:00	44.922	2.046					
1480	8/7/2018 0:00	45.104	2.037					
1481	8/7/2018 1:00	45.104	2.094					
1482	8/7/2018 2:00	44.922	2.084					
1483	8/7/2018 3:00	44.742	2.075					
1484	8/7/2018 4:00	44.379	2.075					
1485	8/7/2018 5:00	44.195	2.077					
1486	8/7/2018 6:00	44.013	2.077					
1487	8/7/2018 7:00	43.831	2.021					
1488	8/7/2018 8:00	43.831	2.048					
1489	8/7/2018 9:00	43.466	2.016					
1490	8/7/2018 10:00	43.466	2.038					
1491	8/7/2018 11:00	43.282	2.023					
1492	8/7/2018 12:00	43.282	1.999					
1493	8/7/2018 13:00	43.466	1.932					
1494	8/7/2018 14:00	43.648	1.917					
1495	8/7/2018 15:00	43.648	1.899					
1496	8/7/2018 16:00	43.831	1.913					
1497	8/7/2018 17:00	44.013	1.901					
1498	8/7/2018 18:00	44.195	1.924					
1499	8/7/2018 19:00	44.379	1.919					
1500	8/7/2018 20:00	44.56	1.923					
1501	8/7/2018 21:00	44.742	1.935					
1502	8/7/2018 22:00	44.742	1.937					
1503	8/7/2018 23:00	44.922	1.967					
1504	8/8/2018 0:00	44.922	1.949					
1505	8/8/2018 1:00	44.922	1.987					
1506	8/8/2018 2:00	44.922	2.024					
1507	8/8/2018 3:00	44.742	2.065					
1508	8/8/2018 4:00	44.742	2.083					
1509	8/8/2018 5:00	44.56	2.096					
1510	8/8/2018 6:00	44.195	2.139					
1511	8/8/2018 7:00	43.831	2.096					
1512	8/8/2018 8:00	43.466	2.072					
1513	8/8/2018 9:00	43.282	1.979					
1514	8/8/2018 10:00	43.099	1.94					
1515	8/8/2018 11:00	43.282	1.867					
1516	8/8/2018 12:00	43.282	1.774					
1517	8/8/2018 13:00	43.282	1.74					
1518	8/8/2018 14:00	43.466	1.717					
1519	8/8/2018 15:00	43.648	1.697					
1520	8/8/2018 16:00	44.013	1.722					
1521	8/8/2018 17:00	44.195	1.673					
1522	8/8/2018 18:00	44.56	1.637					
1523	8/8/2018 19:00	44.742	1.647					
1524	8/8/2018 20:00	44.922	1.669					
1525	8/8/2018 21:00	45.286	1.627					
1526	8/8/2018 22:00	45.286	1.653					
1527	8/8/2018 23:00	45.466	1.609					
1528	8/9/2018 0:00	45.466	1.585					
1529	8/9/2018 1:00	45.466	1.592					
1530	8/9/2018 2:00	45.286	1.573					
1531	8/9/2018 3:00	44.922	1.581					
1532	8/9/2018 4:00	44.742	1.585					
1533	8/9/2018 5:00	44.379	1.571					
1534	8/9/2018 6:00	44.195	1.56					
1535	8/9/2018 7:00	44.013	1.554					
1536	8/9/2018 8:00	43.648	1.529					
1537	8/9/2018 9:00	43.466	1.501					
1538	8/9/2018 10:00	43.282	1.44					
1539	8/9/2018 11:00	43.282	1.467					
1540	8/9/2018 12:00	43.466	1.38					
1541	8/9/2018 13:00	43.831	1.405					
1542	8/9/2018 14:00	44.379	1.396					
1543	8/9/2018 15:00	44.742	1.374					
1544	8/9/2018 16:00	45.466	1.348					
1545	8/9/2018 17:00	45.828	1.342					
1546	8/9/2018 18:00	46.188	1.324					
1547	8/9/2018 19:00	46.369	1.289					
1548	8/9/2018 20:00	46.369	1.327					
1549	8/9/2018 21:00	46.369	1.299					
1550	8/9/2018 22:00	46.369	1.321					
1551	8/9/2018 23:00	46.188	1.338					
1552	8/10/2018 0:00	46.188	1.338					
1553	8/10/2018 1:00	46.008	1.362					
1554	8/10/2018 2:00	45.828	1.326					
1555	8/10/2018 3:00	45.466	1.346					
1556	8/10/2018 4:00	44.922	1.358					
1557	8/10/2018 5:00	44.56	1.339					
1558	8/10/2018 6:00	44.013	1.351					
1559	8/10/2018 7:00	43.466	1.305					
1560	8/10/2018 8:00	42.915	1.31					
1561	8/10/2018 9:00	42.732	1.276					
1562	8/10/2018 10:00	42.732	1.25					
1563	8/10/2018 11:00	42.732	1.241					
1564	8/10/2018 12:00	42.915	1.201					
1565	8/10/2018 13:00	43.282	1.18					
1566	8/10/2018 14:00	43.831	1.142					
1567	8/10/2018 15:00	44.195	1.096					
1568	8/10/2018 16:00	44.922	1.105					
1569	8/10/2018 17:00	45.104	1.06					
1570	8/10/2018 18:00	45.286	1.049					
1571	8/10/2018 19:00	45.466	1.007					
1572	8/10/2018 20:00	45.828	1.015					
1573	8/10/2018 21:00	45.828	1.016					
1574	8/10/2018 22:00	46.188	1.031					
1575	8/10/2018 23:00	46.548	1.071					
1576	8/11/2018 0:00	47.088	1.086					
1577	8/11/2018 1:00	47.266	1.152					
1578	8/11/2018 2:00	47.624	1.21					
1579	8/11/2018 3:00	47.802	1.231					
1580	8/11/2018 4:00	47.446	1.239					
1581	8/11/2018 5:00	47.088	1.294					
1582	8/11/2018 6:00	46.728	1.303					
1583	8/11/2018 7:00	46.188	1.311					
1584	8/11/2018 8:00	45.828	1.314					
1585	8/11/2018 9:00	45.466	1.376					
1586	8/11/2018 10:00	45.104	1.389					
1587	8/11/2018 11:00	45.104	1.457					
1588	8/11/2018 12:00	45.104	1.442					
1589	8/11/2018 13:00	45.104	1.463					
1590	8/11/2018 14:00	45.286	1.457					
1591	8/11/2018 15:00	45.648	1.467					
1592	8/11/2018 16:00	46.188	1.458					
1593	8/11/2018 17:00	46.188	1.42					
1594	8/11/2018 18:00	46.188	1.428					
1595	8/11/2018 19:00	46.188	1.389					
1596	8/11/2018 20:00	46.369	1.412					
1597	8/11/2018 21:00	46.548	1.375					
1598	8/11/2018 22:00	46.728	1.396					
1599	8/11/2018 23:00	47.088	1.413					
1600	8/12/2018 0:00	47.446	1.447					
1601	8/12/2018 1:00	47.266	1.479					
1602	8/12/2018 2:00	47.266	1.517					
1603	8/12/2018 3:00	46.908	1.543					
1604	8/12/2018 4:00	46.548	1.547					
1605	8/12/2018 5:00	46.008	1.58					
1606	8/12/2018 6:00	45.466	1.607					
1607	8/12/2018 7:00	45.104	1.611					
1608	8/12/2018 8:00	44.922	1.592					
1609	8/12/2018 9:00	44.742	1.656					
1610	8/12/2018 10:00	44.742	1.61					
1611	8/12/2018 11:00	44.742	1.644					
1612	8/12/2018 12:00	44.742	1.674					
1613	8/12/2018 13:00	45.104	1.657					
1614	8/12/2018 14:00	45.286	1.645					
1615	8/12/2018 15:00	45.828	1.625					
1616	8/12/2018 16:00	46.728	1.673					
1617	8/12/2018 17:00	47.266	1.702					
1618	8/12/2018 18:00	47.624	1.713					
1619	8/12/2018 19:00	47.982	1.763					
1620	8/12/2018 20:00	48.339	1.826					
1621	8/12/2018 21:00	48.517	1.872					
1622	8/12/2018 22:00	48.517	1.956					
1623	8/12/2018 23:00	48.517	1.976					
1624	8/13/2018 0:00	48.16	2.025					
1625	8/13/2018 1:00	47.624	2.035					
1626	8/13/2018 2:00	47.266	2.024					
1627	8/13/2018 3:00	46.908	2.075					
1628	8/13/2018 4:00	46.369	2.074					
1629	8/13/2018 5:00	45.828	2.023					
1630	8/13/2018 6:00	45.466	2.041					
1631	8/13/2018 7:00	45.104	2.01					
1632	8/13/2018 8:00	44.922	1.934					
1633	8/13/2018 9:00	44.56	1.964					
1634	8/13/2018 10:00	44.379	1.964					
1635	8/13/2018 11:00	44.379	1.953					
1636	8/13/2018 12:00	44.379	1.88					
1637	8/13/2018 13:00	44.195	1.837					
1638	8/13/2018 14:00	44.195	1.837					
1639	8/13/2018 15:00	44.195	1.816					
1640	8/13/2018 16:00	44.195	1.779					
1641	8/13/2018 17:00	44.195	1.75					
1642	8/13/2018 18:00	44.379	1.713					
1643	8/13/2018 19:00	44.379	1.706					
1644	8/13/2018 20:00	44.56	1.726					
1645	8/13/2018 21:00	44.56	1.715					
1646	8/13/2018 22:00	44.56	1.722					
1647	8/13/2018 23:00	44.742	1.755					
1648	8/14/2018 0:00	44.56	1.785					
1649	8/14/2018 1:00	44.56	1.838					
1650	8/14/2018 2:00	44.56	1.89					
1651	8/14/2018 3:00	44.195	1.956					
1652	8/14/2018 4:00	44.013	2.012					
1653	8/14/2018 5:00	43.648	2.072					
1654	8/14/2018 6:00	43.466	2.071					
1655	8/14/2018 7:00	43.099	2.063					
1656	8/14/2018 8:00	42.915	2.051					
1657	8/14/2018 9:00	42.732	2.01					
1658	8/14/2018 10:00	42.548	1.977					
1659	8/14/2018 11:00	42.732	1.923					
1660	8/14/2018 12:00	42.732	1.853					
1661	8/14/2018 13:00	42.915	1.799					
1662	8/14/2018 14:00	43.099	1.75					
1663	8/14/2018 15:00	43.099	1.703					
1664	8/14/2018 16:00	43.282	1.652					
1665	8/14/2018 17:00	43.466	1.616					
1666	8/14/2018 18:00	43.466	1.616					
1667	8/14/2018 19:00	43.648	1.561					
1668	8/14/2018 20:00	44.013	1.577					
1669	8/14/2018 21:00	44.013	1.582					
1670	8/14/2018 22:00	44.195	1.588					
1671	8/14/2018 23:00	44.195	1.569					
1672	8/15/2018 0:00	44.379	1.613					
1673	8/15/2018 1:00	44.195	1.621					
1674	8/15/2018 2:00	44.195	1.645					
1675	8/15/2018 3:00	44.013	1.643					
1676	8/15/2018 4:00	43.831	1.651					
1677	8/15/2018 5:00	43.648	1.646					
1678	8/15/2018 6:00	43.466	1.636					
1679	8/15/2018 7:00	43.282	1.595					
1680	8/15/2018 8:00	43.099	1.594					
1681	8/15/2018 9:00	42.915	1.545					
1682	8/15/2018 10:00	42.915	1.53					
1683	8/15/2018 11:00	42.915	1.462					
1684	8/15/2018 12:00	42.915	1.43					
1685	8/15/2018 13:00	43.099	1.414					
1686	8/15/2018 14:00	43.282	1.426					
1687	8/15/2018 15:00	43.282	1.399					
1688	8/15/2018 16:00	43.466	1.413					
1689	8/15/2018 17:00	43.831	1.33					
1690	8/15/2018 18:00	44.013	1.366					
1691	8/15/2018 19:00	44.379	1.34					
1692	8/15/2018 20:00	44.56	1.341					
1693	8/15/2018 21:00	44.742	1.337					
1694	8/15/2018 22:00	44.922	1.37					
1695	8/15/2018 23:00	45.104	1.418					
1696	8/16/2018 0:00	45.286	1.422					
1697	8/16/2018 1:00	45.286	1.467					
1698	8/16/2018 2:00	45.286	1.521					
1699	8/16/2018 3:00	45.286	1.513					
1700	8/16/2018 4:00	45.104	1.52					
1701	8/16/2018 5:00	44.742	1.508					
1702	8/16/2018 6:00	44.379	1.491					
1703	8/16/2018 7:00	44.013	1.485					
1704	8/16/2018 8:00	43.831	1.417					
1705	8/16/2018 9:00	43.648	1.43					
1706	8/16/2018 10:00	43.466	1.368					
1707	8/16/2018 11:00	43.466	1.354					
1708	8/16/2018 12:00	43.466	1.315					
1709	8/16/2018 13:00	43.831	1.293					
1710	8/16/2018 14:00	44.013	1.273					
1711	8/16/2018 15:00	44.195	1.216					
1712	8/16/2018 16:00	44.379	1.231					
1713	8/16/2018 17:00	44.742	1.19					
1714	8/16/2018 18:00	44.922	1.16					
1715	8/16/2018 19:00	45.104	1.176					
1716	8/16/2018 20:00	45.104	1.133					
1717	8/16/2018 21:00	45.286	1.134					
1718	8/16/2018 22:00	45.466	1.12					
1719	8/16/2018 23:00	45.648	1.175					
1720	8/17/2018 0:00	45.828	1.203					
1721	8/17/2018 1:00	45.828	1.254					
1722	8/17/2018 2:00	45.828	1.285					
1723	8/17/2018 3:00	45.828	1.31					
1724	8/17/2018 4:00	45.648	1.34					
1725	8/17/2018 5:00	45.286	1.345					
1726	8/17/2018 6:00	44.922	1.33					
1727	8/17/2018 7:00	44.379	1.296					
1728	8/17/2018 8:00	44.013	1.29					
1729	8/17/2018 9:00	43.648	1.246					
1730	8/17/2018 10:00	43.466	1.207					
1731	8/17/2018 11:00	43.466	1.199					
1732	8/17/2018 12:00	43.648	1.193					
1733	8/17/2018 13:00	44.013	1.092					
1734	8/17/2018 14:00	44.379	1.084					
1735	8/17/2018 15:00	44.742	1.066					
1736	8/17/2018 16:00	44.922	1					
1737	8/17/2018 17:00	45.286	1.021					
1738	8/17/2018 18:00	45.648	0.984					
1739	8/17/2018 19:00	45.648	0.994					
1740	8/17/2018 20:00	45.648	0.978					
1741	8/17/2018 21:00	45.828	1.005					
1742	8/17/2018 22:00	45.828	0.957					
1743	8/17/2018 23:00	46.008	1.008					
1744	8/18/2018 0:00	46.188	1.058					
1745	8/18/2018 1:00	46.188	1.081					
1746	8/18/2018 2:00	46.188	1.144					
1747	8/18/2018 3:00	45.828	1.167					
1748	8/18/2018 4:00	45.286	1.208					
1749	8/18/2018 5:00	44.56	1.181					
1750	8/18/2018 6:00	43.831	1.221					
1751	8/18/2018 7:00	43.282	1.185					
1752	8/18/2018 8:00	42.732	1.141					
1753	8/18/2018 9:00	42.363	1.105					
1754	8/18/2018 10:00	42.179	1.102					
1755	8/18/2018 11:00	41.994	1.025					
1756	8/18/2018 12:00	41.81	1.023					
1757	8/18/2018 13:00	41.994	0.971					
1758	8/18/2018 14:00	42.179	0.943					
1759	8/18/2018 15:00	42.363	0.909					
1760	8/18/2018 16:00	42.548	0.864					
1761	8/18/2018 17:00	42.915	0.888					
1762	8/18/2018 18:00	43.282	0.841					
1763	8/18/2018 19:00	43.648	0.828					
1764	8/18/2018 20:00	43.831	0.816					
1765	8/18/2018 21:00	44.013	0.816					
1766	8/18/2018 22:00	44.379	0.819					
1767	8/18/2018 23:00	44.742	0.852					
1768	8/19/2018 0:00	45.104	0.903					
1769	8/19/2018 1:00	45.286	0.935					
1770	8/19/2018 2:00	45.466	0.973					
1771	8/19/2018 3:00	45.648	0.987					
1772	8/19/2018 4:00	45.648	1.037					
1773	8/19/2018 5:00	45.466	1.051					
1774	8/19/2018 6:00	44.922	1.091					
1775	8/19/2018 7:00	44.56	1.102					
1776	8/19/2018 8:00	44.195	1.134					
1777	8/19/2018 9:00	43.831	1.133					
1778	8/19/2018 10:00	43.648	1.105					
1779	8/19/2018 11:00	43.831	1.137					
1780	8/19/2018 12:00	44.013	1.112					
1781	8/19/2018 13:00	44.013	1.124					
1782	8/19/2018 14:00	44.195	1.084					
1783	8/19/2018 15:00	44.013	1.093					
1784	8/19/2018 16:00	44.013	1.087					
1785	8/19/2018 17:00	44.195	1.138					
1786	8/19/2018 18:00	44.56	1.131					
1787	8/19/2018 19:00	44.922	1.151					
1788	8/19/2018 20:00	45.104	1.179					
1789	8/19/2018 21:00	45.466	1.251					
1790	8/19/2018 22:00	45.828	1.246					
